Type,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Gender,Senior_Citizen,Partner,Dependents,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Year,Month,Day,dow
month-to-month,yes,electronic check,95.9,2448.75,male,0,no,yes,no,fiber optic,no,yes,no,no,yes,yes,2017,12,1,4
one year,no,bank transfer,19.5,1193.55,male,1,yes,yes,no,no,no,no,no,no,no,no,2014,6,1,6
month-to-month,yes,electronic check,100.05,3480.0,male,0,yes,no,yes,fiber optic,no,no,yes,no,yes,yes,2017,3,1,2
two year,yes,bank transfer,84.7,6185.15,female,0,no,no,yes,fiber optic,yes,no,no,yes,no,no,2014,2,1,5
month-to-month,no,electronic check,55.7,3131.8,female,0,yes,yes,no,dsl,yes,yes,no,no,no,no,2015,7,1,2
month-to-month,yes,bank transfer,69.4,3058.3,male,0,yes,yes,yes,dsl,yes,yes,no,no,yes,no,2016,8,1,0
one year,yes,credit card,100.9,6733.15,male,0,yes,no,no,fiber optic,yes,yes,no,no,yes,yes,2014,7,1,1
two year,no,mailed check,20.65,835.15,female,0,no,no,no,no,no,no,no,no,no,no,2016,9,1,3
month-to-month,yes,credit card,86.65,2208.75,male,0,no,no,yes,fiber optic,yes,yes,no,no,no,no,2017,12,1,4
month-to-month,no,electronic check,65.6,250.1,male,0,yes,no,yes,dsl,no,no,yes,no,yes,no,2019,10,1,1
month-to-month,yes,electronic check,25.25,394.85,female,0,yes,yes,yes,no,no,no,no,no,no,no,2018,11,1,3
one year,yes,credit card,90.05,5817.0,female,0,no,no,no,fiber optic,no,no,yes,yes,yes,no,2014,11,1,5
one year,yes,credit card,82.95,4903.15,male,1,yes,no,no,fiber optic,yes,yes,yes,no,no,no,2015,3,1,6
month-to-month,no,mailed check,19.4,93.4,male,0,no,no,no,no,no,no,no,no,no,no,2019,10,1,1
two year,no,mailed check,90.65,6322.1,male,0,no,no,yes,dsl,yes,yes,yes,yes,yes,yes,2014,5,1,3
two year,yes,credit card,79.5,5196.1,male,0,no,yes,no,dsl,no,yes,yes,yes,yes,yes,2014,8,1,4
month-to-month,yes,credit card,83.55,477.55,male,0,yes,yes,no,fiber optic,no,yes,no,no,no,yes,2019,7,1,0
one year,no,bank transfer,92.2,2568.15,male,0,yes,yes,yes,fiber optic,no,no,no,no,yes,yes,2017,10,1,6
month-to-month,yes,credit card,95.3,5567.45,female,1,yes,yes,no,fiber optic,no,yes,yes,yes,yes,no,2015,5,1,4
one year,no,credit card,20.7,1032.05,female,0,yes,no,no,no,no,no,no,no,no,no,2016,1,1,4
one year,yes,bank transfer,103.9,6767.1,female,1,yes,yes,yes,fiber optic,no,no,yes,yes,yes,yes,2014,9,1,0
month-to-month,yes,electronic check,75.7,189.2,male,0,no,no,no,fiber optic,yes,no,no,no,no,no,2019,11,1,4
two year,yes,credit card,78.45,3373.4,female,0,no,no,yes,dsl,no,no,yes,yes,yes,yes,2016,8,1,0
two year,no,credit card,20.55,1305.95,male,0,yes,yes,no,no,no,no,no,no,no,no,2015,1,1,3
month-to-month,yes,electronic check,83.75,2070.6,male,0,yes,yes,yes,fiber optic,no,no,no,no,yes,no,2017,11,1,2
month-to-month,yes,credit card,20.0,198.6,male,0,no,no,no,no,no,no,no,no,no,no,2019,4,1,0
two year,yes,bank transfer,25.6,1790.35,female,0,no,no,yes,no,no,no,no,no,no,no,2014,7,1,1
month-to-month,yes,electronic check,76.05,318.9,male,0,no,no,yes,fiber optic,no,no,no,no,no,no,2019,9,1,6
two year,yes,bank transfer,24.1,861.85,female,0,yes,yes,yes,no,no,no,no,no,no,no,2017,1,1,6
two year,no,credit card,115.05,8405.0,female,0,no,no,yes,fiber optic,yes,yes,yes,yes,yes,yes,2014,2,1,5
month-to-month,no,mailed check,44.45,369.3,female,0,no,no,no,dsl,no,no,no,no,no,no,2019,6,1,5
month-to-month,yes,bank transfer,78.7,1495.1,male,0,no,no,no,fiber optic,no,no,no,no,yes,no,2018,7,1,6
month-to-month,yes,credit card,19.6,356.15,male,0,no,no,no,no,no,no,no,no,no,no,2018,6,1,4
one year,yes,electronic check,24.25,914.4,female,0,no,no,yes,no,no,no,no,no,no,no,2016,12,1,3
two year,no,credit card,18.8,1094.35,male,0,no,no,no,no,no,no,no,no,no,no,2015,5,1,4
two year,yes,bank transfer,94.9,3616.25,male,0,yes,yes,yes,fiber optic,no,no,yes,yes,yes,no,2016,12,1,3
two year,no,bank transfer,104.6,6885.75,male,0,yes,yes,yes,fiber optic,yes,no,no,yes,yes,yes,2014,7,1,1
month-to-month,no,mailed check,55.1,1253.15,male,0,no,no,no,dsl,yes,no,no,yes,no,no,2018,4,1,6
month-to-month,yes,electronic check,99.65,5497.05,female,0,yes,no,yes,fiber optic,yes,no,no,no,yes,yes,2015,5,1,4
two year,yes,electronic check,74.35,5237.4,female,0,yes,yes,no,dsl,yes,yes,yes,yes,no,yes,2014,2,1,5
one year,no,bank transfer,79.4,5528.9,male,0,yes,no,yes,dsl,yes,yes,yes,yes,yes,no,2014,4,1,1
month-to-month,no,bank transfer,67.8,842.25,female,0,no,no,no,dsl,yes,yes,no,yes,no,yes,2019,1,1,1
two year,no,bank transfer,115.55,7159.05,male,0,yes,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,2014,12,1,0
month-to-month,yes,electronic check,76.05,2227.8,female,0,no,no,yes,fiber optic,no,no,no,no,no,no,2017,7,1,5
month-to-month,yes,credit card,80.55,1411.65,male,1,no,no,yes,fiber optic,no,yes,no,no,no,no,2018,8,1,2
month-to-month,yes,bank transfer,108.95,7111.3,female,1,no,no,yes,fiber optic,yes,no,yes,yes,yes,yes,2014,10,1,2
month-to-month,no,electronic check,55.65,2421.75,female,1,no,no,yes,dsl,no,no,yes,no,no,no,2016,8,1,0
one year,no,bank transfer,90.4,2820.65,male,0,no,no,yes,fiber optic,yes,yes,yes,no,no,no,2017,8,1,1
month-to-month,yes,credit card,73.85,1424.5,male,0,no,no,no,fiber optic,no,yes,no,no,no,no,2018,6,1,4
month-to-month,yes,mailed check,55.15,3673.15,female,0,yes,no,no,dsl,yes,no,yes,no,no,no,2014,9,1,0
one year,no,mailed check,20.1,401.85,male,0,no,no,no,no,no,no,no,no,no,no,2018,8,1,2
one year,yes,mailed check,19.75,806.95,female,0,no,no,no,no,no,no,no,no,no,no,2016,9,1,3
two year,yes,bank transfer,59.8,3246.45,female,0,yes,yes,yes,dsl,no,yes,yes,no,no,no,2015,8,1,5
one year,no,credit card,20.35,707.5,male,0,no,no,no,no,no,no,no,no,no,no,2017,6,1,3
two year,no,credit card,115.8,8332.15,male,0,yes,no,yes,fiber optic,yes,yes,yes,yes,yes,yes,2014,2,1,5
two year,no,mailed check,19.5,1147.85,male,0,yes,yes,no,no,no,no,no,no,no,no,2015,3,1,6
two year,no,mailed check,25.75,1345.85,male,0,yes,yes,yes,no,no,no,no,no,no,no,2015,10,1,3
month-to-month,yes,electronic check,106.45,6300.15,male,0,no,no,yes,fiber optic,yes,no,yes,no,yes,yes,2015,1,1,3
two year,no,credit card,20.05,1102.4,female,0,yes,no,no,no,no,no,no,no,no,no,2015,8,1,5
month-to-month,yes,electronic check,73.5,632.2,female,0,no,no,yes,fiber optic,no,no,no,no,no,no,2019,6,1,5
month-to-month,yes,electronic check,77.4,206.15,male,0,no,no,no,dsl,yes,no,yes,no,yes,yes,2019,11,1,4
month-to-month,yes,credit card,80.05,1112.3,female,0,no,no,no,fiber optic,no,yes,no,yes,no,no,2018,12,1,5
two year,yes,mailed check,20.8,1521.2,male,0,no,no,no,no,no,no,no,no,no,no,2014,2,1,5
month-to-month,yes,mailed check,96.75,3403.4,male,0,no,no,yes,fiber optic,yes,yes,yes,yes,no,no,2017,3,1,2
month-to-month,no,electronic check,63.85,4264.6,male,0,yes,no,yes,dsl,no,no,no,yes,no,yes,2014,8,1,4
one year,yes,credit card,70.55,3420.5,male,0,yes,no,yes,dsl,no,yes,yes,no,no,yes,2016,2,1,0
month-to-month,yes,electronic check,104.5,5068.05,female,1,yes,yes,no,fiber optic,yes,no,yes,yes,yes,yes,2016,2,1,0
one year,yes,credit card,112.35,7388.45,female,0,yes,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,2014,7,1,1
month-to-month,yes,credit card,90.95,1612.2,male,0,no,no,no,fiber optic,no,yes,yes,no,no,yes,2018,9,1,5
one year,yes,bank transfer,106.0,4178.65,male,0,yes,no,yes,fiber optic,no,yes,yes,no,yes,yes,2016,10,1,5
one year,yes,credit card,107.2,7317.1,male,0,yes,no,yes,fiber optic,yes,yes,yes,yes,no,yes,2014,5,1,3
two year,yes,credit card,84.8,6141.65,male,1,yes,no,no,fiber optic,yes,yes,no,yes,no,no,2014,2,1,5
one year,no,mailed check,54.45,1893.5,female,0,no,no,yes,dsl,yes,no,no,no,no,no,2017,2,1,2
month-to-month,no,credit card,19.75,294.9,male,0,no,no,no,no,no,no,no,no,no,no,2018,10,1,0
one year,yes,bank transfer,19.65,351.55,male,0,no,no,no,no,no,no,no,no,no,no,2018,9,1,5
two year,yes,mailed check,20.2,746.05,female,0,yes,yes,no,no,no,no,no,no,no,no,2016,12,1,3
month-to-month,yes,electronic check,79.1,79.1,male,1,no,no,no,fiber optic,no,no,no,no,yes,no,2019,12,1,6
month-to-month,no,electronic check,75.6,535.55,female,0,no,no,no,fiber optic,no,yes,no,no,no,no,2019,6,1,5
two year,no,bank transfer,50.55,3260.1,male,0,no,no,no,dsl,no,no,no,yes,no,no,2014,7,1,1
one year,no,mailed check,20.3,749.35,female,0,yes,yes,no,no,no,no,no,no,no,no,2016,12,1,3
two year,no,credit card,64.95,4523.25,male,0,yes,no,no,dsl,yes,yes,yes,yes,no,no,2014,4,1,1
month-to-month,yes,bank transfer,74.65,3090.65,female,0,no,no,yes,dsl,yes,no,yes,yes,no,yes,2016,9,1,3
two year,yes,mailed check,111.1,6555.2,male,0,yes,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,2015,3,1,6
one year,no,mailed check,24.7,1642.75,female,0,no,no,yes,no,no,no,no,no,no,no,2014,10,1,2
month-to-month,yes,electronic check,85.3,264.8,male,0,no,no,yes,fiber optic,no,no,no,no,no,yes,2019,10,1,1
one year,no,bank transfer,25.6,548.8,female,1,yes,no,yes,no,no,no,no,no,no,no,2018,4,1,6
one year,no,bank transfer,64.95,4551.5,male,0,no,yes,yes,dsl,yes,yes,no,yes,no,no,2014,4,1,1
one year,no,mailed check,94.35,3921.3,male,0,no,no,yes,fiber optic,no,no,no,no,yes,yes,2016,7,1,4
two year,yes,credit card,115.75,8399.15,male,1,yes,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,2014,2,1,5
two year,no,credit card,25.3,454.65,female,0,no,yes,yes,no,no,no,no,no,no,no,2018,8,1,2
one year,no,electronic check,74.05,2802.3,male,0,yes,yes,no,dsl,yes,yes,yes,yes,yes,no,2016,12,1,3
one year,no,mailed check,20.3,31.9,female,0,yes,yes,no,no,no,no,no,no,no,no,2019,12,1,6
two year,yes,bank transfer,25.4,313.0,male,0,yes,yes,yes,no,no,no,no,no,no,no,2019,2,1,4
month-to-month,yes,electronic check,49.1,679.55,female,0,no,no,yes,dsl,no,no,no,no,no,no,2018,10,1,0
month-to-month,yes,credit card,73.6,232.5,male,0,no,no,no,fiber optic,no,no,yes,no,no,no,2019,11,1,4
two year,no,credit card,64.05,4492.9,female,0,yes,yes,no,dsl,yes,yes,yes,yes,no,no,2014,3,1,5
month-to-month,yes,electronic check,90.75,512.25,female,0,yes,no,yes,fiber optic,no,yes,no,no,no,yes,2019,8,1,3
month-to-month,yes,electronic check,66.05,1652.4,female,1,no,no,yes,dsl,no,no,no,yes,no,yes,2017,12,1,4
two year,yes,mailed check,24.8,1424.2,male,0,no,yes,yes,no,no,no,no,no,no,no,2015,6,1,0
one year,yes,electronic check,78.9,3650.35,male,0,yes,no,yes,fiber optic,no,yes,no,no,no,no,2016,3,1,1
two year,yes,credit card,116.75,8277.05,female,1,yes,no,yes,fiber optic,yes,yes,yes,yes,yes,yes,2014,2,1,5
month-to-month,yes,electronic check,69.8,1221.65,female,0,no,no,no,fiber optic,no,no,no,no,no,no,2018,8,1,2
two year,yes,bank transfer,75.2,3901.25,male,0,yes,no,yes,dsl,no,no,no,yes,yes,yes,2015,11,1,6
month-to-month,yes,electronic check,99.8,4391.25,female,0,no,yes,no,fiber optic,no,yes,yes,no,yes,yes,2016,4,1,4
one year,yes,mailed check,20.15,163.7,male,0,no,no,no,no,no,no,no,no,no,no,2019,5,1,2
month-to-month,yes,electronic check,100.05,4871.05,male,1,yes,no,yes,fiber optic,no,no,yes,no,yes,yes,2016,2,1,0
two year,yes,bank transfer,95.9,6954.15,female,0,yes,yes,yes,fiber optic,yes,yes,no,no,yes,no,2014,2,1,5
month-to-month,yes,electronic check,71.65,71.65,male,1,no,no,no,fiber optic,no,no,no,no,no,no,2019,12,1,6
two year,yes,bank transfer,81.95,5601.4,male,0,yes,yes,yes,dsl,no,yes,yes,yes,yes,yes,2014,5,1,3
one year,yes,bank transfer,90.55,6130.95,female,0,yes,no,yes,fiber optic,no,yes,yes,yes,no,no,2014,8,1,4
month-to-month,yes,electronic check,74.3,4018.35,male,0,yes,yes,yes,fiber optic,no,no,no,no,no,no,2015,5,1,4
one year,yes,credit card,79.5,1264.2,female,0,no,yes,yes,fiber optic,no,no,no,yes,no,no,2018,10,1,0
month-to-month,no,mailed check,54.15,101.65,female,0,no,no,yes,dsl,no,yes,no,no,no,no,2019,12,1,6
month-to-month,no,credit card,74.65,4869.35,female,1,no,no,yes,dsl,no,yes,yes,yes,no,yes,2014,10,1,2
two year,no,electronic check,100.45,7159.7,female,0,yes,yes,yes,fiber optic,yes,no,yes,yes,no,yes,2014,3,1,5
month-to-month,no,mailed check,44.75,148.05,female,0,no,no,no,dsl,no,no,no,no,no,no,2019,11,1,4
two year,yes,credit card,84.4,6096.45,female,0,yes,no,yes,dsl,yes,no,yes,yes,yes,yes,2014,2,1,5
month-to-month,yes,bank transfer,69.5,1800.05,female,0,no,no,yes,dsl,yes,yes,no,no,yes,no,2017,12,1,4
one year,no,electronic check,53.75,2790.65,male,0,no,no,no,dsl,yes,no,yes,no,no,no,2015,10,1,3
two year,no,bank transfer,113.4,8164.1,male,0,no,no,yes,fiber optic,yes,yes,yes,yes,yes,yes,2014,2,1,5
two year,yes,credit card,92.9,3379.25,female,0,yes,yes,yes,dsl,yes,yes,yes,yes,yes,yes,2017,2,1,2
one year,no,credit card,47.85,2356.75,male,0,no,yes,no,dsl,no,no,no,yes,no,no,2015,11,1,6
month-to-month,no,mailed check,75.0,209.1,male,0,no,no,yes,fiber optic,no,no,no,no,no,no,2019,10,1,1
month-to-month,yes,bank transfer,105.45,5916.95,female,0,no,no,yes,fiber optic,no,yes,no,yes,yes,yes,2015,6,1,0
month-to-month,no,electronic check,59.4,1023.9,female,1,no,no,no,dsl,no,no,no,yes,yes,no,2018,9,1,5
one year,yes,bank transfer,90.65,3974.15,male,0,yes,no,no,fiber optic,no,no,no,no,yes,yes,2016,6,1,2
one year,yes,electronic check,58.75,1696.2,male,0,no,no,no,dsl,yes,yes,no,yes,no,no,2017,9,1,4
month-to-month,yes,mailed check,20.65,654.85,male,0,yes,yes,no,no,no,no,no,no,no,no,2017,9,1,4
one year,no,bank transfer,69.05,1958.45,male,0,yes,yes,yes,dsl,yes,no,no,yes,yes,no,2017,9,1,4
two year,no,credit card,88.0,6161.9,female,0,yes,yes,yes,dsl,yes,yes,yes,yes,yes,yes,2014,6,1,6
month-to-month,yes,electronic check,75.55,2425.4,male,1,yes,no,yes,fiber optic,no,no,no,no,no,no,2017,4,1,5
month-to-month,yes,mailed check,74.4,527.9,male,1,yes,no,yes,fiber optic,no,no,no,no,no,no,2019,6,1,5
two year,no,mailed check,20.45,1042.65,male,0,no,no,no,no,no,no,no,no,no,no,2015,11,1,6
month-to-month,yes,credit card,83.8,4331.4,male,0,no,no,no,fiber optic,no,no,yes,no,no,yes,2015,10,1,3
two year,yes,electronic check,110.2,7689.8,female,0,yes,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,2014,4,1,1
one year,no,credit card,87.3,6055.55,female,1,yes,no,no,fiber optic,yes,yes,no,no,no,yes,2014,5,1,3
month-to-month,yes,electronic check,100.0,3320.6,female,0,no,no,yes,fiber optic,no,yes,no,no,yes,yes,2017,5,1,0
two year,no,mailed check,19.85,1188.25,male,0,yes,yes,no,no,no,no,no,no,no,no,2015,3,1,6
month-to-month,no,mailed check,24.85,62.0,male,0,no,no,yes,no,no,no,no,no,no,no,2019,12,1,6
month-to-month,yes,credit card,82.85,319.6,female,0,no,no,no,fiber optic,no,no,yes,no,no,yes,2019,10,1,1
one year,yes,bank transfer,103.3,6518.35,female,0,yes,no,yes,fiber optic,no,no,yes,yes,yes,yes,2015,1,1,3
one year,yes,mailed check,19.55,839.4,male,0,no,no,no,no,no,no,no,no,no,no,2016,8,1,0
two year,no,credit card,77.55,5574.35,female,0,yes,yes,no,dsl,yes,no,yes,no,yes,yes,2014,3,1,5
month-to-month,yes,mailed check,69.05,1793.25,male,0,no,no,no,fiber optic,no,no,no,no,no,no,2017,11,1,2
two year,no,mailed check,20.75,1123.15,male,0,yes,yes,no,no,no,no,no,no,no,no,2015,5,1,4
month-to-month,yes,electronic check,74.25,3089.1,male,0,no,no,no,fiber optic,no,no,no,yes,no,no,2016,9,1,3
month-to-month,no,bank transfer,81.9,2078.55,female,0,yes,no,no,dsl,no,yes,yes,yes,yes,yes,2017,12,1,4
month-to-month,no,electronic check,85.95,858.6,female,0,yes,yes,yes,fiber optic,no,no,no,no,no,yes,2019,4,1,0
month-to-month,no,bank transfer,59.7,1825.5,male,0,yes,yes,yes,dsl,no,no,no,no,no,yes,2017,7,1,5
month-to-month,yes,credit card,54.95,568.85,male,0,yes,no,no,dsl,yes,no,no,yes,no,no,2019,4,1,0
month-to-month,no,credit card,50.2,668.85,male,0,yes,no,no,dsl,no,no,yes,no,no,no,2018,12,1,5
month-to-month,no,mailed check,20.4,184.1,male,0,no,yes,no,no,no,no,no,no,no,no,2019,5,1,2
two year,no,bank transfer,24.3,1778.7,female,1,yes,no,yes,no,no,no,no,no,no,no,2014,2,1,5
one year,yes,mailed check,67.7,2882.25,female,0,no,no,no,dsl,yes,yes,no,yes,no,yes,2016,8,1,0
month-to-month,no,mailed check,20.35,41.85,female,0,yes,no,no,no,no,no,no,no,no,no,2019,12,1,6
month-to-month,yes,electronic check,84.0,424.75,female,0,no,no,yes,fiber optic,no,no,no,no,yes,no,2019,9,1,6
one year,no,bank transfer,20.5,429.55,male,1,no,no,no,no,no,no,no,no,no,no,2018,5,1,1
month-to-month,no,mailed check,25.25,101.9,male,0,no,no,yes,no,no,no,no,no,no,no,2019,10,1,1
two year,no,bank transfer,19.35,1319.95,female,0,yes,no,no,no,no,no,no,no,no,no,2014,9,1,0
one year,no,mailed check,19.9,357.7,male,0,yes,yes,no,no,no,no,no,no,no,no,2018,7,1,6
two year,no,credit card,24.8,1874.3,male,0,yes,no,yes,no,no,no,no,no,no,no,2014,2,1,5
two year,no,bank transfer,19.8,1378.75,female,0,yes,yes,no,no,no,no,no,no,no,no,2014,4,1,1
month-to-month,no,credit card,89.9,2433.5,female,0,yes,no,no,fiber optic,no,yes,yes,no,no,yes,2017,10,1,6
one year,yes,electronic check,92.0,6585.2,male,1,yes,no,yes,fiber optic,yes,yes,yes,yes,no,no,2014,3,1,5
one year,no,mailed check,20.1,85.1,male,0,yes,yes,no,no,no,no,no,no,no,no,2019,9,1,6
month-to-month,yes,bank transfer,95.35,6382.0,male,1,yes,no,yes,fiber optic,no,yes,yes,no,no,yes,2014,5,1,3
two year,no,bank transfer,19.5,1167.6,female,0,yes,yes,no,no,no,no,no,no,no,no,2015,5,1,4
one year,no,electronic check,69.2,4982.5,female,1,yes,yes,yes,dsl,yes,yes,no,no,yes,no,2014,3,1,5
one year,yes,mailed check,20.55,583.3,female,0,yes,yes,no,no,no,no,no,no,no,no,2017,11,1,2
two year,yes,credit card,79.1,5564.85,male,0,yes,no,no,dsl,no,yes,yes,yes,yes,yes,2014,3,1,5
one year,yes,credit card,99.65,6311.2,female,0,yes,yes,yes,fiber optic,yes,no,no,no,yes,yes,2014,11,1,5
two year,no,mailed check,25.4,1797.1,male,0,yes,no,yes,no,no,no,no,no,no,no,2014,2,1,5
month-to-month,yes,electronic check,90.6,90.6,female,1,yes,no,yes,fiber optic,no,yes,no,no,yes,no,2019,12,1,6
two year,yes,credit card,105.85,6725.5,female,1,yes,no,no,fiber optic,no,yes,yes,yes,yes,yes,2014,9,1,0
one year,yes,mailed check,64.3,3410.6,female,0,yes,no,no,dsl,yes,no,yes,no,yes,no,2015,10,1,3
month-to-month,yes,electronic check,74.85,708.2,female,0,no,no,no,fiber optic,yes,no,no,no,no,no,2019,5,1,2
one year,no,mailed check,19.8,350.1,male,0,yes,yes,no,no,no,no,no,no,no,no,2018,5,1,1
two year,no,credit card,24.65,1574.5,male,0,yes,yes,yes,no,no,no,no,no,no,no,2014,11,1,5
month-to-month,yes,credit card,19.2,532.1,female,0,no,no,no,no,no,no,no,no,no,no,2018,1,1,0
month-to-month,yes,mailed check,90.4,4063.0,male,0,no,no,yes,fiber optic,no,no,yes,no,no,yes,2016,6,1,2
one year,no,mailed check,79.0,4801.1,male,0,no,no,no,dsl,yes,no,yes,yes,yes,yes,2015,2,1,6
month-to-month,yes,electronic check,99.8,5985.75,female,0,yes,no,yes,fiber optic,no,yes,no,no,yes,yes,2015,2,1,6
month-to-month,no,credit card,23.15,245.2,male,0,no,no,yes,no,no,no,no,no,no,no,2019,2,1,4
one year,yes,bank transfer,61.35,3645.5,male,0,no,no,no,dsl,no,no,yes,no,no,yes,2015,3,1,6
month-to-month,yes,bank transfer,49.05,593.05,male,0,no,no,no,dsl,no,yes,no,no,no,no,2019,2,1,4
two year,no,mailed check,65.5,564.35,female,0,yes,no,no,dsl,yes,no,no,yes,no,yes,2019,6,1,5
month-to-month,yes,electronic check,84.05,966.55,female,0,no,yes,yes,fiber optic,no,no,no,no,yes,no,2019,2,1,4
month-to-month,yes,electronic check,107.5,3242.5,female,0,yes,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,2017,8,1,1
month-to-month,no,mailed check,49.2,103.7,female,0,no,no,no,dsl,no,yes,no,no,no,no,2019,12,1,6
two year,yes,credit card,25.65,1388.0,female,0,yes,yes,yes,no,no,no,no,no,no,no,2015,7,1,2
two year,yes,electronic check,103.4,7372.65,male,0,yes,yes,yes,fiber optic,no,yes,yes,no,yes,yes,2014,1,1,2
two year,yes,bank transfer,100.55,7325.1,male,0,yes,no,yes,fiber optic,yes,yes,no,yes,no,yes,2014,2,1,5
one year,no,electronic check,86.45,2538.05,female,0,yes,yes,no,fiber optic,no,no,yes,no,no,yes,2017,8,1,1
month-to-month,yes,bank transfer,25.4,546.85,male,0,yes,yes,yes,no,no,no,no,no,no,no,2018,1,1,0
month-to-month,yes,electronic check,104.45,4863.85,female,1,no,no,yes,fiber optic,no,yes,yes,no,yes,yes,2016,4,1,4
month-to-month,yes,electronic check,80.45,2429.1,male,0,no,no,yes,fiber optic,no,yes,no,no,no,no,2017,7,1,5
two year,yes,credit card,109.1,6393.65,female,0,yes,no,yes,fiber optic,yes,yes,no,yes,yes,yes,2015,4,1,2
month-to-month,yes,mailed check,80.05,80.05,female,0,yes,yes,no,fiber optic,no,no,no,no,yes,no,2019,12,1,6
one year,yes,credit card,83.45,3887.85,female,0,no,no,yes,dsl,yes,yes,yes,no,yes,yes,2016,2,1,0
two year,yes,credit card,110.65,8065.65,female,0,yes,no,yes,fiber optic,yes,yes,yes,no,yes,yes,2014,2,1,5
month-to-month,yes,electronic check,70.7,141.45,female,0,yes,no,no,fiber optic,no,no,no,no,no,no,2019,11,1,4
two year,yes,mailed check,20.6,1298.7,female,0,no,no,no,no,no,no,no,no,no,no,2014,11,1,5
month-to-month,yes,mailed check,96.65,1162.85,male,0,yes,yes,no,fiber optic,no,no,yes,no,yes,yes,2018,12,1,5
one year,yes,electronic check,64.5,1985.15,female,0,yes,yes,no,dsl,no,no,yes,yes,yes,no,2017,8,1,1
month-to-month,no,electronic check,91.25,2964.05,male,0,yes,no,no,fiber optic,no,no,no,no,yes,yes,2017,5,1,0
one year,yes,electronic check,109.4,7281.6,female,0,yes,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,2014,7,1,1
month-to-month,yes,mailed check,71.05,1837.7,female,0,yes,no,no,dsl,yes,yes,no,yes,no,yes,2018,1,1,0
two year,yes,bank transfer,111.6,8012.75,female,0,no,no,yes,fiber optic,no,yes,yes,yes,yes,yes,2014,2,1,5
two year,no,mailed check,19.25,1237.65,male,0,yes,no,no,no,no,no,no,no,no,no,2014,11,1,5
two year,yes,mailed check,23.8,903.8,male,0,yes,yes,yes,no,no,no,no,no,no,no,2016,11,1,1
two year,no,mailed check,20.35,689.75,male,0,no,no,no,no,no,no,no,no,no,no,2017,5,1,0
one year,no,bank transfer,19.95,1004.5,male,0,no,no,no,no,no,no,no,no,no,no,2016,2,1,0
one year,no,mailed check,49.55,475.7,male,0,yes,yes,no,dsl,no,yes,no,no,no,no,2019,4,1,0
month-to-month,yes,mailed check,84.55,3713.95,male,0,yes,no,yes,fiber optic,yes,no,yes,no,no,no,2016,5,1,6
two year,yes,bank transfer,115.1,7334.05,female,0,no,no,yes,fiber optic,yes,yes,yes,yes,yes,yes,2014,10,1,2
two year,no,credit card,90.2,6297.65,female,0,yes,no,yes,fiber optic,no,yes,yes,yes,no,no,2014,6,1,6
month-to-month,yes,mailed check,73.85,401.3,female,0,no,no,yes,fiber optic,no,no,no,no,no,no,2019,8,1,3
one year,no,mailed check,19.1,529.5,male,0,no,no,no,no,no,no,no,no,no,no,2017,9,1,4
two year,no,mailed check,25.2,987.95,male,0,yes,yes,yes,no,no,no,no,no,no,no,2016,11,1,1
month-to-month,yes,electronic check,84.35,1745.2,male,1,no,no,yes,fiber optic,no,no,no,no,yes,no,2018,6,1,4
month-to-month,yes,electronic check,59.45,3043.7,female,0,no,no,no,dsl,no,no,yes,no,no,yes,2015,10,1,3
two year,yes,electronic check,116.25,8564.75,male,0,yes,no,yes,fiber optic,yes,yes,yes,yes,yes,yes,2014,3,1,5
