Customer_ID,Begin_Date,End_Date,Type,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Gender,Senior_Citizen,Partner,Dependents,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies
7706-DZNKK,2019-03-01,2020-02-01,month-to-month,yes,credit card,20.45,237.3,male,0,no,no,no,,,,,,,
7706-YLMQA,2014-04-01,2020-02-01,one year,no,bank transfer,19.7,1341.5,female,0,no,no,no,,,,,,,
7707-PYBBH,2016-10-01,2020-02-01,month-to-month,yes,mailed check,61.9,2647.1,male,0,no,no,no,dsl,yes,yes,no,yes,no,no
7710-JSYOA,2014-05-01,2020-02-01,two year,yes,bank transfer,93.3,6398.05,female,0,yes,yes,yes,fiber optic,no,yes,no,yes,no,yes
7711-GQBZC,2014-03-01,2020-02-01,two year,no,bank transfer,24.7,1810.55,female,0,yes,yes,yes,,,,,,,
7711-YIJWC,2015-01-01,2020-02-01,one year,no,bank transfer,84.9,5264.5,male,0,yes,yes,no,dsl,yes,yes,yes,yes,yes,yes
7714-YXSMB,2017-12-01,2020-02-01,month-to-month,yes,bank transfer,100.5,2599.95,female,0,no,no,yes,fiber optic,no,no,yes,no,yes,yes
7716-YTYHG,2016-01-01,2020-01-01,one year,yes,mailed check,82.05,4029.95,female,0,yes,yes,yes,fiber optic,no,no,no,no,no,yes
7717-BICXI,2015-02-01,2020-02-01,two year,no,mailed check,20.55,1205.05,male,0,yes,yes,no,,,,,,,
7718-RXDGG,2018-11-01,2020-02-01,month-to-month,yes,bank transfer,68.6,1108.6,male,0,yes,no,no,fiber optic,no,no,no,no,no,no
7718-UPSKJ,2014-05-01,2020-02-01,one year,yes,credit card,106.4,7251.9,female,0,yes,no,no,fiber optic,yes,yes,no,yes,yes,yes
7721-DVEKZ,2020-01-01,2020-02-01,month-to-month,no,mailed check,19.65,19.65,female,0,no,no,no,,,,,,,
7721-JXEAW,,,,,,,,,,,,,dsl,no,yes,no,no,no,yes
7722-CVFXN,2015-08-01,2020-02-01,one year,yes,electronic check,105.2,5637.85,male,0,yes,yes,yes,fiber optic,no,yes,no,yes,yes,yes
7722-VJRQD,,,,,,,,,,,,,dsl,yes,no,yes,yes,yes,yes
7727-SHVZV,2019-05-01,2020-02-01,month-to-month,no,bank transfer,19.5,150.35,female,0,no,no,no,,,,,,,
7729-JTEEC,2019-12-01,2020-02-01,month-to-month,yes,electronic check,44.5,90.05,male,0,yes,yes,no,dsl,no,no,no,no,no,no
7729-XBTWX,2014-08-01,2020-02-01,two year,yes,mailed check,19.75,1344.5,male,0,yes,yes,no,,,,,,,
7730-CLDSV,2014-02-01,2020-02-01,two year,yes,bank transfer,98.65,7129.45,female,0,yes,yes,yes,fiber optic,no,yes,yes,yes,no,yes
7730-IUTDZ,2016-03-01,2019-10-01,month-to-month,yes,electronic check,75.2,3198.6,male,0,no,no,no,fiber optic,yes,no,no,no,no,no
7733-UDMTP,,,,,,,,,,,,,dsl,no,yes,yes,no,yes,yes
7734-DBOAI,,,,,,,,,,,,,dsl,no,no,no,yes,yes,no
7739-LAXOG,2017-03-01,2019-11-01,month-to-month,yes,bank transfer,91.05,2954.5,female,0,yes,yes,yes,fiber optic,no,no,yes,no,no,yes
7740-BTPUX,2015-07-01,2020-02-01,two year,yes,electronic check,113.6,6292.7,male,1,yes,no,yes,fiber optic,no,yes,yes,yes,yes,yes
7740-KKCXF,,,,,,,,,,,,,dsl,no,yes,no,no,no,no
7742-MYPGI,2019-08-01,2020-02-01,month-to-month,yes,mailed check,48.8,297.35,female,0,yes,yes,no,dsl,no,no,no,yes,no,no
7743-EXURX,2019-03-01,2019-11-01,month-to-month,yes,electronic check,51.05,415.05,male,0,yes,yes,no,dsl,no,no,yes,no,no,no
7746-AWNQW,,,,,,,,,,,,,dsl,no,no,yes,yes,no,no
7746-QYVCO,2018-10-01,2020-02-01,one year,yes,mailed check,55.85,857.8,male,0,yes,yes,no,dsl,yes,yes,no,no,no,no
7748-UMTRK,2017-08-01,2020-02-01,month-to-month,yes,electronic check,101.3,2974.5,female,1,no,yes,yes,fiber optic,no,no,no,yes,yes,yes
7750-EYXWZ,,,,,,,,,,,,,dsl,no,yes,yes,yes,yes,yes
7752-XUSCI,2015-01-01,2020-01-01,month-to-month,yes,electronic check,105.9,6396.45,female,0,no,no,yes,fiber optic,no,yes,yes,no,yes,yes
7753-USQYQ,2015-07-01,2020-02-01,one year,yes,electronic check,64.2,3627.3,male,0,no,no,no,dsl,no,yes,no,yes,no,yes
7754-IXRMC,2020-01-01,2020-02-01,month-to-month,no,mailed check,45.35,45.35,female,0,no,no,no,dsl,no,no,no,no,no,no
7758-UJWYS,,,,,,,,,,,,,dsl,no,no,no,yes,yes,no
7758-XKCBS,,,,,,,,,,,,,dsl,no,no,no,yes,no,no
7760-OYPDY,2019-11-01,2020-01-01,month-to-month,yes,electronic check,80.65,144.15,female,0,no,no,no,fiber optic,no,no,no,no,yes,no
7762-ONLJY,2019-08-01,2020-02-01,one year,no,mailed check,19.7,94.45,female,0,yes,yes,no,,,,,,,
7762-URZQH,2014-06-01,2019-12-01,two year,yes,credit card,106.05,6981.35,male,0,yes,no,yes,fiber optic,yes,no,yes,no,yes,yes
7764-BDPEE,2019-11-01,2020-02-01,month-to-month,no,mailed check,20.85,60.65,male,0,no,yes,no,,,,,,,
7765-LWVVH,2014-02-01,2020-02-01,two year,yes,electronic check,95.1,6843.15,female,0,yes,yes,yes,fiber optic,yes,yes,no,no,yes,no
7766-CLTIC,2019-04-01,2020-02-01,month-to-month,yes,mailed check,60.95,629.55,female,0,no,no,no,dsl,no,no,no,yes,no,yes
7767-UXAGJ,2019-11-01,2019-12-01,month-to-month,yes,electronic check,50.45,50.45,male,0,no,no,yes,dsl,no,no,no,no,no,no
7771-CFQRQ,2016-03-01,2020-02-01,two year,no,bank transfer,63.8,3007.25,female,0,yes,yes,no,dsl,no,yes,no,yes,no,yes
7771-ZONAT,,,,,,,,,,,,,dsl,no,no,yes,yes,yes,yes
7774-OJSXI,2017-05-01,2019-12-01,one year,yes,electronic check,103.45,3066.45,male,0,no,no,yes,fiber optic,no,yes,yes,no,yes,yes
7776-QGYJC,2016-11-01,2020-02-01,month-to-month,yes,bank transfer,81.5,3107.3,female,0,yes,yes,no,fiber optic,no,no,yes,yes,no,no
7776-QWNFX,2017-06-01,2019-12-01,month-to-month,yes,bank transfer,50.4,1527.5,male,1,yes,no,no,dsl,no,yes,no,no,no,no
7777-UNYHB,2019-02-01,2020-02-01,month-to-month,yes,credit card,20.1,232.4,female,0,yes,yes,no,,,,,,,
7779-LGOVN,2018-12-01,2019-10-01,month-to-month,yes,electronic check,86.65,856.65,male,1,yes,no,yes,fiber optic,no,no,no,no,no,yes
7779-ORAEL,2016-05-01,2020-02-01,two year,no,credit card,75.15,3480.35,male,1,yes,no,yes,dsl,yes,no,yes,yes,no,yes
7780-OTDSO,2018-06-01,2019-12-01,month-to-month,yes,electronic check,99.4,1742.95,male,0,yes,no,yes,fiber optic,yes,no,no,no,yes,yes
7781-EWARA,,,,,,,,,,,,,dsl,no,yes,yes,yes,yes,yes
7781-HVGMK,,,,,,,,,,,,,dsl,yes,yes,yes,yes,yes,yes
7783-YKGDV,2018-10-01,2019-10-01,month-to-month,yes,bank transfer,99.7,1238.45,female,0,no,no,yes,fiber optic,yes,yes,yes,no,no,yes
7785-RDVIG,2019-11-01,2020-02-01,month-to-month,no,mailed check,19.3,54.7,female,0,yes,yes,no,,,,,,,
7786-WBJYI,2019-09-01,2020-01-01,month-to-month,no,bank transfer,77.95,305.55,female,0,no,no,yes,fiber optic,no,yes,no,no,no,no
7787-BNTZM,2019-08-01,2020-02-01,month-to-month,no,bank transfer,20.15,130.5,male,0,no,no,no,,,,,,,
7789-CRUVC,2015-01-01,2020-02-01,month-to-month,yes,credit card,94.2,5895.45,female,1,yes,no,yes,fiber optic,yes,yes,yes,yes,no,no
7789-HKSBS,2016-08-01,2020-02-01,one year,yes,bank transfer,105.2,4599.15,female,1,yes,no,yes,fiber optic,yes,no,yes,no,yes,yes
7794-JASDG,2020-01-01,2020-02-01,month-to-month,yes,mailed check,50.75,50.75,male,0,no,no,no,dsl,yes,no,no,no,no,no
7795-CFOCW,,,,,,,,,,,,,dsl,yes,no,yes,yes,no,no
7797-EJMDP,2019-06-01,2020-02-01,month-to-month,no,bank transfer,66.05,574.5,female,0,no,no,no,dsl,yes,no,no,yes,no,yes
7798-JVXYM,2018-12-01,2020-02-01,month-to-month,yes,electronic check,69.65,921.4,female,0,no,no,no,dsl,no,no,no,yes,yes,yes
7799-DSEWS,2018-08-01,2020-02-01,month-to-month,yes,electronic check,68.35,1299.8,male,0,no,no,no,dsl,yes,no,yes,yes,yes,no
7799-LGRDP,2016-07-01,2020-02-01,two year,yes,credit card,25.7,1188.2,female,0,no,no,yes,,,,,,,
7801-CEDNV,2017-11-01,2020-02-01,one year,no,credit card,48.7,1421.75,male,0,yes,no,no,dsl,yes,no,no,no,no,no
7801-KICAO,2018-08-01,2020-02-01,month-to-month,yes,electronic check,74.15,1345.75,female,0,no,no,yes,fiber optic,no,no,no,no,no,no
7802-EFKNY,,,,,,,,,,,,,dsl,no,no,no,no,no,no
7803-XOCCZ,2015-10-01,2020-02-01,month-to-month,yes,bank transfer,84.05,4326.8,female,0,yes,yes,no,fiber optic,yes,no,yes,yes,no,no
7808-DVWEP,2019-11-01,2020-02-01,month-to-month,no,bank transfer,20.0,49.65,male,0,yes,no,no,,,,,,,
7811-JIVPF,2018-03-01,2020-02-01,month-to-month,no,credit card,49.7,1081.25,female,0,no,no,no,dsl,no,no,yes,no,no,no
7812-FZHPE,2018-06-01,2019-11-01,month-to-month,no,mailed check,24.1,409.9,female,0,yes,yes,yes,,,,,,,
7813-TKCVO,2018-06-01,2020-02-01,one year,no,mailed check,20.35,393.15,female,0,yes,no,no,,,,,,,
7813-ZGGAW,2017-07-01,2020-02-01,month-to-month,yes,bank transfer,96.6,2877.95,male,1,no,no,yes,fiber optic,no,no,yes,yes,yes,no
7814-LEEVE,2020-01-01,2020-02-01,month-to-month,yes,bank transfer,20.3,20.3,female,0,yes,no,no,,,,,,,
7815-PDTHL,2017-03-01,2020-02-01,two year,yes,mailed check,20.2,684.4,male,0,no,no,no,,,,,,,
7816-VGHTO,,,,,,,,,,,,,dsl,no,yes,yes,yes,no,no
7817-BOQPW,2019-09-01,2019-11-01,month-to-month,yes,electronic check,75.55,166.3,female,0,no,no,yes,fiber optic,no,no,no,no,no,no
7817-OMJNA,2018-12-01,2020-02-01,one year,no,bank transfer,20.4,275.7,male,0,no,no,no,,,,,,,
7820-ZYGNY,2014-11-01,2020-02-01,one year,no,credit card,90.45,5825.5,male,0,no,no,yes,fiber optic,no,yes,no,no,no,yes
7821-DPRQE,2014-06-01,2020-02-01,month-to-month,yes,electronic check,107.7,7320.9,male,0,yes,no,yes,fiber optic,yes,yes,no,yes,yes,yes
7823-JSOAG,2019-11-01,2020-02-01,month-to-month,no,electronic check,74.5,217.45,male,0,no,no,yes,fiber optic,no,no,no,no,no,no
7824-PANSQ,2015-04-01,2020-02-01,month-to-month,no,bank transfer,80.65,4807.35,male,0,no,no,yes,fiber optic,no,no,no,yes,no,no
7825-ECJRF,2018-06-01,2020-01-01,month-to-month,yes,electronic check,106.6,1934.45,female,0,no,no,no,fiber optic,yes,no,yes,yes,yes,yes
7825-GKXMW,2019-12-01,2020-01-01,month-to-month,no,electronic check,45.8,45.8,female,0,no,no,no,dsl,no,no,no,no,no,no
7826-VVKWT,2018-02-01,2020-02-01,two year,yes,electronic check,96.55,2263.45,female,1,yes,yes,no,fiber optic,no,no,yes,no,yes,yes
7831-QGOXH,2018-04-01,2019-10-01,month-to-month,yes,electronic check,85.2,1553.9,female,0,no,no,yes,fiber optic,no,no,no,no,yes,no
7833-PKIHD,2015-11-01,2020-02-01,one year,yes,bank transfer,76.4,3966.3,male,0,yes,yes,no,dsl,yes,no,no,yes,yes,yes
7838-LAZFO,2016-05-01,2020-02-01,one year,no,bank transfer,78.8,3597.5,male,0,yes,no,no,dsl,yes,yes,yes,no,yes,yes
7839-NUIAA,2015-01-01,2020-02-01,month-to-month,no,electronic check,59.8,3641.5,female,0,yes,yes,yes,dsl,yes,yes,no,no,no,no
7839-QRKXN,2019-11-01,2019-12-01,month-to-month,yes,mailed check,20.2,20.2,female,0,no,no,no,,,,,,,
7841-FCRQD,2017-05-01,2020-02-01,one year,yes,credit card,53.75,1857.3,female,0,yes,no,no,dsl,no,yes,no,yes,no,no
7841-TZDMQ,2019-10-01,2019-12-01,month-to-month,yes,credit card,46.0,84.5,male,0,no,no,no,dsl,no,no,no,no,no,no
7845-URHJN,2019-02-01,2019-10-01,month-to-month,no,bank transfer,20.15,156.25,female,0,yes,no,no,,,,,,,
7850-THJMU,2017-12-01,2020-02-01,two year,no,credit card,19.65,494.9,female,0,yes,yes,no,,,,,,,
7850-VWJUU,2018-03-01,2020-02-01,month-to-month,yes,bank transfer,75.0,1778.5,female,0,no,no,no,fiber optic,yes,no,no,no,no,no
7851-FLGGQ,,,,,,,,,,,,,dsl,no,yes,no,yes,no,yes
7851-WZEKY,2019-09-01,2019-11-01,month-to-month,yes,electronic check,95.15,196.9,female,0,no,no,yes,fiber optic,no,no,no,no,yes,yes
7852-LECYP,2019-01-01,2020-02-01,month-to-month,no,credit card,93.8,1261.0,male,1,yes,no,yes,fiber optic,yes,yes,no,no,no,yes
7853-GVUDZ,2019-09-01,2019-10-01,month-to-month,yes,credit card,20.15,20.15,female,0,yes,yes,no,,,,,,,
7853-OETYL,,,,,,,,,,,,,dsl,yes,no,no,no,no,no
7853-WNZSY,2020-01-01,2020-02-01,month-to-month,yes,credit card,19.75,19.75,male,0,no,no,no,,,,,,,
7854-EDSSA,2018-02-01,2019-12-01,month-to-month,no,electronic check,59.0,1254.7,male,0,no,no,yes,dsl,yes,yes,no,no,no,no
7854-EKTJL,2019-08-01,2019-10-01,month-to-month,yes,electronic check,19.6,35.85,female,0,no,yes,no,,,,,,,
7854-FOKSF,,,,,,,,,,,,,dsl,no,no,no,no,no,yes
7855-DIWPO,2018-05-01,2020-02-01,month-to-month,yes,electronic check,68.65,1493.2,female,0,no,no,no,fiber optic,no,no,no,no,no,no
7856-GANIL,2016-05-01,2020-02-01,one year,yes,bank transfer,98.7,4525.8,male,1,yes,no,yes,fiber optic,no,yes,yes,yes,yes,no
7858-GTZSP,2019-02-01,2020-02-01,month-to-month,yes,electronic check,86.55,1066.9,female,0,no,no,yes,fiber optic,no,no,no,no,no,yes
7860-KSUGX,2014-02-01,2020-02-01,two year,no,credit card,64.45,4720.0,male,0,yes,yes,yes,dsl,yes,yes,yes,no,no,no
7860-UXCRM,2014-11-01,2020-02-01,two year,no,credit card,74.5,4674.55,male,0,yes,yes,no,dsl,yes,yes,yes,yes,yes,no
7861-UVUFT,2018-10-01,2020-01-01,month-to-month,yes,electronic check,84.3,1308.4,female,0,yes,no,no,fiber optic,no,no,yes,no,yes,no
7868-BGSZA,2016-07-01,2020-02-01,one year,yes,electronic check,80.2,3581.6,male,0,yes,no,yes,dsl,yes,no,yes,no,yes,yes
7868-TMWMZ,2015-02-01,2020-02-01,two year,yes,bank transfer,110.0,6668.35,female,1,yes,no,no,fiber optic,yes,yes,yes,yes,yes,yes
7869-ZYDST,2017-07-01,2020-02-01,month-to-month,yes,credit card,59.05,1882.8,male,0,yes,no,yes,dsl,no,no,no,no,yes,no
7872-BAAZR,2015-09-01,2020-02-01,one year,no,bank transfer,19.55,1007.9,female,0,yes,yes,no,,,,,,,
7872-RDDLZ,2014-07-01,2020-02-01,month-to-month,no,electronic check,54.9,3725.5,female,1,no,no,yes,dsl,no,yes,no,no,no,no
7873-CVMAW,2014-02-01,2020-02-01,two year,no,credit card,88.55,6362.35,male,0,no,no,yes,dsl,yes,yes,yes,yes,yes,yes
7874-ECPQJ,2019-10-01,2020-02-01,month-to-month,yes,bank transfer,20.05,85.5,female,0,no,yes,no,,,,,,,
7876-AEHIG,,,,,,,,,,,,,dsl,yes,no,yes,yes,yes,yes
7876-BEUTG,2018-11-01,2020-02-01,month-to-month,yes,mailed check,48.8,720.1,female,0,no,no,yes,dsl,no,no,no,no,no,no
7876-DNYAP,2014-05-01,2020-02-01,two year,no,credit card,19.8,1436.95,female,0,yes,yes,no,,,,,,,
7878-JGDKK,2019-10-01,2020-02-01,month-to-month,no,mailed check,44.55,220.75,male,0,no,no,no,dsl,no,no,no,no,no,no
7878-RTCZG,2020-01-01,2020-02-01,month-to-month,no,mailed check,19.9,19.9,female,0,no,no,no,,,,,,,
7879-CGSFV,2015-07-01,2020-02-01,one year,yes,mailed check,100.9,5552.05,male,0,no,no,no,fiber optic,yes,yes,no,no,yes,yes
7880-XSOJX,,,,,,,,,,,,,dsl,yes,yes,no,yes,no,no
7881-EVUAD,,,,,,,,,,,,,dsl,yes,yes,no,no,no,yes
7881-INRLC,2016-01-01,2019-10-01,month-to-month,yes,credit card,100.85,4740.0,male,0,no,no,yes,fiber optic,no,yes,no,no,yes,yes
7883-ROJOC,2018-07-01,2020-02-01,month-to-month,no,mailed check,44.9,839.65,female,0,yes,no,no,dsl,no,no,no,no,no,no
7890-VYYWG,,,,,,,,,,,,,dsl,no,no,no,no,yes,no
7892-POOKP,2017-07-01,2019-11-01,month-to-month,yes,electronic check,104.8,3046.05,female,0,yes,no,yes,fiber optic,no,no,yes,yes,yes,yes
7892-QVYKW,2018-03-01,2020-02-01,month-to-month,no,electronic check,85.6,1868.4,female,0,yes,yes,yes,fiber optic,no,no,no,no,no,yes
7893-IXHRQ,2019-11-01,2019-12-01,month-to-month,no,electronic check,20.55,20.55,male,0,no,no,no,,,,,,,
7895-VONWT,,,,,,,,,,,,,dsl,no,no,yes,no,yes,yes
7898-PDWQE,2014-03-01,2020-02-01,two year,no,credit card,80.4,5727.15,male,0,yes,no,yes,dsl,yes,yes,yes,yes,no,yes
7901-HXJVA,2018-12-01,2020-02-01,month-to-month,no,electronic check,76.45,1117.55,male,0,no,no,no,fiber optic,no,no,yes,no,no,no
7901-IIDQV,2018-02-01,2020-02-01,one year,no,bank transfer,54.6,1242.25,male,0,no,no,yes,dsl,no,no,no,yes,no,no
7901-TBKJX,2015-06-01,2020-02-01,month-to-month,yes,electronic check,101.05,5594.0,male,1,no,no,yes,fiber optic,no,no,yes,no,yes,yes
7903-CMPEY,2019-10-01,2019-11-01,month-to-month,yes,electronic check,80.3,80.3,male,1,yes,no,yes,fiber optic,yes,no,no,no,no,no
7905-NJMXS,2019-07-01,2020-02-01,month-to-month,no,electronic check,64.2,475.0,male,1,yes,no,yes,dsl,yes,yes,no,yes,no,no
7905-TVXTA,2019-09-01,2020-02-01,month-to-month,yes,electronic check,64.35,352.65,female,0,no,no,no,dsl,yes,no,no,yes,yes,no
7908-QCBCA,2019-09-01,2019-10-01,month-to-month,yes,mailed check,69.4,69.4,female,0,yes,no,no,fiber optic,no,no,no,no,no,no
7909-FIOIY,,,,,,,,,,,,,dsl,no,no,no,no,no,no
7912-SYRQT,2019-05-01,2019-12-01,month-to-month,yes,bank transfer,75.1,552.95,female,0,no,no,yes,fiber optic,no,no,no,no,no,no
7916-VCCPB,2018-10-01,2020-02-01,month-to-month,no,bank transfer,73.25,1195.75,female,0,yes,yes,no,fiber optic,no,yes,no,no,no,no
7919-ZODZZ,2019-04-01,2020-02-01,one year,yes,mailed check,65.9,660.05,female,0,yes,yes,no,dsl,no,yes,yes,no,no,yes
7921-BEPCI,2014-02-01,2020-02-01,two year,no,bank transfer,59.75,4265.0,female,0,no,no,yes,dsl,yes,yes,no,no,no,no
7921-LMDFQ,2015-11-01,2020-02-01,one year,yes,bank transfer,94.0,4905.75,male,1,no,no,no,fiber optic,no,no,yes,no,yes,yes
7923-IYJWY,2014-07-01,2020-02-01,two year,yes,credit card,116.1,7839.85,male,1,no,no,yes,fiber optic,yes,yes,yes,yes,yes,yes
7924-GJZFI,2018-01-01,2020-02-01,month-to-month,yes,electronic check,69.3,1813.1,female,1,yes,no,no,fiber optic,no,no,no,no,no,no
7925-PNRGI,2016-05-01,2020-02-01,month-to-month,no,mailed check,81.3,3541.1,female,0,yes,yes,yes,dsl,yes,yes,yes,yes,yes,no
7926-IJOOU,2020-01-01,2020-02-01,month-to-month,no,credit card,19.3,19.3,male,0,no,no,no,,,,,,,
7927-AUXBZ,2017-07-01,2020-01-01,month-to-month,no,electronic check,85.15,2555.9,female,0,no,no,no,fiber optic,no,no,no,yes,yes,no
7928-VJYAB,2019-03-01,2020-02-01,month-to-month,no,electronic check,90.6,1020.2,male,0,yes,yes,no,fiber optic,no,no,no,no,yes,yes
7929-DMBCV,2018-06-01,2020-02-01,month-to-month,yes,mailed check,81.0,1683.7,female,0,yes,no,no,fiber optic,no,no,yes,yes,no,no
7929-SKFGK,2014-04-01,2020-02-01,two year,no,credit card,114.3,8244.3,male,0,yes,no,yes,fiber optic,yes,yes,yes,yes,yes,yes
7931-PXHFC,2016-08-01,2019-10-01,one year,yes,mailed check,62.3,2354.8,male,0,no,no,no,dsl,no,no,yes,yes,no,yes
7932-WPTDS,,,,,,,,,,,,,dsl,no,no,no,no,no,no
7938-OUHIO,2019-07-01,2019-10-01,month-to-month,yes,electronic check,98.7,293.65,male,0,no,no,no,fiber optic,no,no,yes,yes,yes,yes
7940-UQQUG,2014-10-01,2020-02-01,one year,yes,bank transfer,104.4,6721.6,female,0,yes,yes,yes,fiber optic,yes,no,no,yes,yes,yes
7941-RCJOW,2014-09-01,2020-02-01,two year,yes,credit card,19.55,1218.65,male,0,no,no,no,,,,,,,
7943-RQCHR,2019-01-01,2019-10-01,month-to-month,yes,electronic check,94.75,889.9,female,0,no,no,yes,fiber optic,no,no,no,no,yes,yes
7945-HLKEA,2015-02-01,2020-02-01,one year,no,electronic check,64.75,4039.5,female,0,no,no,yes,dsl,yes,no,yes,yes,no,no
7945-PRBVF,2017-03-01,2020-02-01,two year,no,bank transfer,21.45,705.45,male,0,no,no,no,,,,,,,
7950-XWOVN,,,,,,,,,,,,,dsl,no,yes,yes,no,no,no
7951-QKZPL,2017-02-01,2019-11-01,two year,yes,mailed check,24.5,740.3,female,0,yes,yes,yes,,,,,,,
7951-VRDVK,2017-02-01,2020-02-01,one year,no,bank transfer,85.85,3003.55,female,0,no,no,no,dsl,yes,yes,yes,yes,yes,yes
7952-OBOYL,2019-11-01,2020-02-01,month-to-month,yes,mailed check,89.85,244.45,male,0,no,no,no,fiber optic,no,no,yes,yes,yes,no
7954-MLBUN,2017-07-01,2020-02-01,two year,no,bank transfer,99.45,3109.9,male,0,no,no,no,fiber optic,no,no,yes,yes,yes,yes
7956-XQWGU,2017-11-01,2020-02-01,month-to-month,yes,credit card,19.4,460.25,male,0,no,no,no,,,,,,,
7957-RYHQD,2016-09-01,2020-01-01,month-to-month,yes,credit card,79.2,3233.85,female,1,no,no,no,fiber optic,yes,yes,no,no,no,no
7963-GQRMY,2019-08-01,2019-11-01,month-to-month,no,mailed check,44.3,134.5,female,0,yes,yes,no,dsl,no,no,no,no,no,no
7963-SHNDT,,,,,,,,,,,,,dsl,yes,yes,no,yes,no,no
7964-VEXDG,2018-05-01,2020-02-01,month-to-month,no,electronic check,80.35,1747.2,male,0,no,yes,yes,fiber optic,yes,no,no,no,no,no
7964-YESJC,2018-02-01,2020-02-01,month-to-month,no,mailed check,66.3,1559.45,female,0,yes,no,yes,dsl,yes,yes,yes,no,no,no
7964-ZRKKG,2014-07-01,2020-02-01,one year,yes,bank transfer,88.4,5798.3,male,0,yes,no,yes,fiber optic,no,yes,no,no,yes,no
7966-YOTQW,2019-04-01,2020-02-01,month-to-month,yes,credit card,54.5,568.2,male,0,no,no,yes,dsl,yes,no,no,no,no,no
7967-HYCDE,2019-06-01,2020-02-01,month-to-month,no,bank transfer,70.7,553.4,male,0,no,no,no,fiber optic,no,no,no,no,no,no
7968-QUXNS,2019-08-01,2020-02-01,month-to-month,no,mailed check,18.95,110.15,male,0,no,no,no,,,,,,,
7969-AULMZ,2018-03-01,2019-12-01,month-to-month,yes,electronic check,97.35,2119.5,female,0,no,no,yes,fiber optic,no,no,no,no,yes,yes
7969-FFOWG,2014-09-01,2020-02-01,two year,no,mailed check,19.9,1292.6,male,0,yes,yes,no,,,,,,,
7971-HLVXI,2014-02-01,2020-02-01,two year,yes,credit card,84.5,6130.85,male,0,yes,yes,yes,fiber optic,no,no,no,no,no,yes
7973-DZRKH,2014-08-01,2020-02-01,two year,yes,credit card,90.95,5930.05,female,0,no,yes,yes,fiber optic,yes,no,yes,yes,no,no
7975-JMZNT,2014-08-01,2020-02-01,two year,no,bank transfer,91.7,6075.9,male,0,yes,no,yes,dsl,yes,yes,yes,yes,yes,yes
7975-TZMLR,2016-03-01,2020-02-01,one year,yes,electronic check,103.1,4889.3,male,0,no,no,yes,fiber optic,no,yes,yes,no,yes,yes
7976-CICYS,2019-10-01,2020-02-01,month-to-month,yes,credit card,20.7,83.75,male,0,no,no,no,,,,,,,
7977-HXJKU,2018-05-01,2020-02-01,two year,no,mailed check,19.6,397.0,male,0,no,yes,no,,,,,,,
7978-DKUQH,2018-01-01,2020-02-01,month-to-month,yes,electronic check,74.6,1797.75,female,0,yes,no,no,fiber optic,no,no,yes,no,no,no
7979-CORPM,2017-10-01,2019-10-01,month-to-month,yes,credit card,90.55,2282.55,male,0,no,no,yes,fiber optic,no,yes,no,no,yes,no
7980-MHFLQ,2014-02-01,2020-02-01,two year,no,mailed check,24.9,1859.2,female,0,yes,yes,yes,,,,,,,
7982-VCELR,2017-02-01,2020-02-01,month-to-month,yes,credit card,94.8,3565.65,female,0,no,no,no,fiber optic,no,yes,no,no,yes,yes
7989-AWGEH,,,,,,,,,,,,,dsl,yes,no,no,no,no,yes
7989-CHGTL,2019-09-01,2019-10-01,month-to-month,yes,mailed check,19.6,19.6,male,0,no,no,no,,,,,,,
7989-VCQOH,2018-08-01,2020-02-01,month-to-month,no,electronic check,83.25,1611.15,male,0,yes,yes,no,dsl,yes,no,yes,yes,yes,yes
7993-NQLJE,2018-11-01,2020-02-01,month-to-month,no,mailed check,75.1,1151.55,male,0,yes,yes,no,fiber optic,yes,no,no,no,no,no
7993-PYKOF,2019-05-01,2020-01-01,month-to-month,no,electronic check,75.0,632.95,male,0,yes,no,no,fiber optic,yes,no,no,no,no,no
7994-UYIVZ,2019-06-01,2020-02-01,month-to-month,yes,bank transfer,85.65,659.45,male,0,yes,no,yes,fiber optic,no,no,no,no,no,yes
7994-XIRTR,2015-08-01,2020-02-01,one year,no,bank transfer,65.25,3529.95,male,1,no,no,no,dsl,no,no,yes,yes,no,yes
7995-ZHHNZ,2016-08-01,2020-02-01,one year,no,credit card,56.1,2386.85,male,0,yes,no,yes,dsl,yes,no,no,no,no,no
7996-BPXHY,2019-01-01,2020-02-01,two year,yes,bank transfer,25.0,332.5,female,0,yes,yes,yes,,,,,,,
7996-MHXLW,2014-08-01,2020-02-01,two year,yes,credit card,25.15,1683.6,female,0,no,no,yes,,,,,,,
7997-EASSD,2014-11-01,2020-02-01,one year,yes,credit card,81.2,4965.1,female,0,yes,no,yes,fiber optic,no,no,no,yes,no,no
7998-WNZEM,2014-03-01,2020-02-01,two year,no,bank transfer,80.6,5708.2,male,0,no,no,yes,dsl,yes,yes,yes,yes,no,yes
7998-ZLXWN,2018-11-01,2020-02-01,month-to-month,no,credit card,20.45,330.8,female,0,yes,no,no,,,,,,,
8000-REIQB,2019-10-01,2019-11-01,month-to-month,yes,electronic check,69.95,69.95,female,1,no,no,no,fiber optic,no,no,no,no,no,no
