Customer_ID,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies
3538-WZPHD,dsl,no,yes,no,no,no,no
3229-USWAR,dsl,yes,no,yes,yes,yes,yes
4785-QRJHC,dsl,no,yes,yes,yes,yes,yes
4316-XCSLJ,dsl,yes,no,no,no,no,no
8610-WFCJF,fiber optic,no,no,no,no,yes,yes
9693-XMUOB,dsl,no,yes,no,no,yes,yes
0383-CLDDA,dsl,yes,no,yes,yes,yes,yes
4905-JEFDW,dsl,no,no,yes,no,yes,no
2709-UQGNP,dsl,yes,no,no,no,no,no
7881-INRLC,fiber optic,no,yes,no,no,yes,yes
8033-ATFAS,dsl,no,no,yes,no,yes,no
9943-VSZUV,fiber optic,no,no,no,no,no,no
0117-LFRMW,dsl,yes,yes,yes,no,no,no
6172-FECYY,fiber optic,no,no,no,no,yes,no
7054-ENNGU,dsl,no,yes,no,no,no,no
1455-HFBXA,fiber optic,yes,no,yes,yes,no,no
9402-CXWPL,fiber optic,no,yes,no,no,yes,yes
1628-BIZYP,fiber optic,no,yes,no,no,no,yes
1965-AKTSX,fiber optic,no,yes,no,no,no,no
0082-LDZUE,dsl,no,no,no,no,no,no
5343-SGUBI,fiber optic,no,yes,no,no,no,no
0856-NAOES,dsl,no,no,yes,no,yes,no
1976-AZZPJ,dsl,yes,yes,no,no,no,no
7248-VZQLC,fiber optic,no,yes,yes,no,no,no
6156-UZDLF,fiber optic,yes,no,yes,yes,no,no
3099-OONVS,dsl,yes,no,no,yes,no,no
5183-KLYEM,fiber optic,yes,yes,yes,yes,yes,yes
6625-IUTTT,dsl,yes,no,yes,no,no,yes
9355-NPPFS,fiber optic,no,no,no,no,no,yes
0068-FIGTF,dsl,no,yes,yes,yes,yes,yes
5965-GGPRW,fiber optic,yes,no,yes,no,yes,yes
8035-PWSEV,fiber optic,no,no,yes,yes,no,yes
1840-BIUOG,dsl,no,yes,no,yes,yes,no
1356-MKYSK,dsl,yes,no,yes,yes,yes,yes
5828-DWPIL,fiber optic,yes,yes,yes,no,no,no
8398-TBIYD,fiber optic,yes,no,no,yes,no,no
0011-IGKFF,fiber optic,no,yes,yes,no,yes,yes
4192-GORJT,fiber optic,no,no,yes,no,yes,yes
6496-SLWHQ,fiber optic,no,yes,yes,no,yes,yes
9912-GVSEQ,fiber optic,no,yes,yes,no,no,yes
2931-FSOHN,dsl,no,yes,no,no,yes,no
5383-MMTWC,fiber optic,no,no,no,no,no,yes
9971-ZWPBF,fiber optic,no,yes,yes,yes,yes,yes
4712-AUQZO,dsl,yes,no,yes,no,no,no
9711-FJTBX,fiber optic,no,yes,yes,yes,no,no
2908-ZTPNF,dsl,no,yes,no,yes,no,no
7240-ETPTR,dsl,no,no,yes,no,yes,yes
2202-CUYXZ,fiber optic,no,no,yes,no,yes,no
5995-OIGLP,dsl,yes,no,no,yes,no,no
8421-WZOOW,fiber optic,no,yes,yes,yes,yes,no
6261-RCVNS,dsl,yes,yes,yes,yes,no,yes
1414-YADCW,fiber optic,yes,yes,no,yes,no,no
8756-RDDLT,dsl,no,yes,no,yes,no,yes
2862-PFNIK,dsl,no,no,no,no,no,no
5816-QVHRX,fiber optic,no,no,no,yes,yes,yes
6888-SBYAI,dsl,yes,no,no,no,no,no
7395-XWZOY,dsl,yes,yes,yes,yes,yes,no
7169-YWAMK,dsl,yes,yes,no,yes,yes,no
3640-PHQXK,fiber optic,no,no,yes,no,no,yes
6877-LGWXO,fiber optic,no,no,no,no,no,yes
6859-RKMZJ,dsl,no,no,no,no,yes,no
2957-JIRMN,fiber optic,no,no,no,no,yes,no
2049-BAFNW,dsl,no,no,yes,yes,no,no
3842-QTGDL,fiber optic,yes,yes,no,no,no,no
7163-OCEQI,dsl,no,no,yes,yes,yes,yes
9782-LGXMC,dsl,yes,no,yes,yes,no,no
5975-BAICR,dsl,yes,no,yes,no,no,yes
8019-ENHXU,fiber optic,no,yes,yes,yes,no,yes
5167-GBFRE,dsl,no,no,no,no,no,no
9033-EOXWV,dsl,no,no,no,yes,yes,yes
4673-KKSLS,fiber optic,yes,no,yes,yes,no,no
4853-OITSN,fiber optic,yes,no,no,no,no,yes
1324-NLTJE,dsl,no,no,no,yes,no,no
2324-EFHVG,fiber optic,no,yes,yes,no,yes,yes
1522-VVDMG,fiber optic,no,yes,no,yes,yes,no
6907-CQGPN,dsl,no,yes,no,yes,no,no
0239-OXEXL,fiber optic,yes,yes,no,no,no,no
7049-GKVZY,dsl,yes,yes,no,yes,yes,yes
0212-ISBBF,dsl,no,yes,no,no,yes,yes
9185-TQCVP,fiber optic,no,no,no,no,no,yes
3585-YNADK,dsl,no,yes,yes,yes,yes,no
5271-DBYSJ,fiber optic,no,no,no,no,no,yes
5567-WSELE,fiber optic,no,no,no,no,yes,yes
1472-TNCWL,fiber optic,no,yes,no,no,yes,yes
8063-RJYNF,fiber optic,yes,no,no,no,yes,yes
0687-ZVTHB,dsl,yes,yes,yes,no,no,yes
2080-GKCWQ,fiber optic,no,yes,no,no,no,no
9661-ACXBS,fiber optic,yes,no,yes,no,yes,yes
2193-SFWQW,fiber optic,yes,yes,yes,yes,yes,yes
3462-BJQQA,fiber optic,no,yes,no,no,yes,no
6733-LRIZX,fiber optic,yes,no,yes,yes,yes,yes
4367-NHWMM,dsl,no,no,no,no,no,no
3727-RJMEO,fiber optic,no,no,no,no,yes,no
3779-OSWCF,dsl,yes,yes,yes,yes,yes,yes
6736-DHUQI,fiber optic,yes,yes,yes,no,no,no
3915-ODIYG,dsl,yes,yes,no,no,no,yes
1360-RCYRT,dsl,no,no,no,yes,no,no
2724-FJDYW,dsl,no,no,yes,yes,yes,yes
6646-VRFOL,fiber optic,no,yes,yes,no,yes,yes
5685-IIXLY,fiber optic,no,yes,no,no,no,yes
5671-UUNXD,fiber optic,no,no,no,yes,yes,yes
0956-ACVZC,fiber optic,no,no,yes,no,yes,yes
2325-NBPZG,fiber optic,yes,no,no,no,no,no
4250-ZBWLV,fiber optic,no,yes,yes,yes,yes,yes
4482-FTFFX,dsl,no,no,yes,yes,no,no
0440-MOGPM,dsl,no,yes,yes,no,yes,yes
0020-JDNXP,dsl,yes,no,yes,yes,yes,yes
5095-AESKG,fiber optic,no,yes,no,no,no,yes
2887-JPYLU,dsl,no,no,no,no,no,no
1871-MOWRM,fiber optic,yes,no,no,yes,no,no
9714-EDSUC,fiber optic,yes,yes,no,yes,no,yes
2027-OAQQC,dsl,no,no,yes,no,yes,yes
0282-NVSJS,dsl,no,no,no,yes,no,no
9090-SGQXL,fiber optic,no,yes,yes,no,yes,yes
6595-YGXIT,fiber optic,no,yes,no,no,yes,no
9835-ZIITK,fiber optic,no,yes,yes,yes,yes,yes
8008-ESFLK,fiber optic,yes,yes,yes,yes,yes,yes
7537-CBQUZ,fiber optic,yes,yes,yes,no,yes,yes
1555-DJEQW,fiber optic,yes,yes,yes,yes,yes,yes
5649-TJHOV,dsl,no,no,no,no,no,yes
0519-XUZJU,fiber optic,no,no,no,no,no,no
6338-AVWCY,dsl,no,no,yes,no,yes,no
1689-YQBYY,fiber optic,no,no,no,no,no,no
2959-FENLU,fiber optic,no,no,yes,no,no,yes
0708-LGSMF,dsl,yes,no,no,no,no,yes
9253-QXKBE,fiber optic,no,no,no,no,yes,yes
0487-RPVUM,fiber optic,yes,no,yes,yes,yes,no
2516-XSJKX,dsl,yes,yes,no,yes,yes,yes
9445-SZLCH,fiber optic,no,yes,yes,no,yes,no
6599-SFQVE,dsl,no,no,no,no,no,yes
8331-ZXFOE,dsl,yes,yes,yes,yes,no,no
4003-FUSHP,dsl,no,no,no,yes,yes,no
0356-ERHVT,dsl,no,no,no,no,no,no
7325-ENZFI,dsl,yes,yes,no,yes,no,no
4884-ZTHVF,fiber optic,no,yes,no,no,yes,no
3920-HIHMQ,dsl,no,no,no,no,no,no
3055-OYMSE,fiber optic,no,yes,no,no,no,no
7568-PODML,dsl,no,no,no,no,yes,yes
5349-IECLD,fiber optic,no,no,yes,no,yes,yes
1397-XKKWR,dsl,yes,no,yes,no,no,no
3945-GFWQL,dsl,no,no,no,no,no,no
8097-OMULG,dsl,no,yes,yes,yes,yes,yes
6013-BHCAW,dsl,no,no,yes,yes,yes,yes
0401-WDBXM,fiber optic,yes,no,yes,no,yes,yes
3797-VTIDR,dsl,no,no,no,no,no,no
5081-NWSUP,dsl,no,yes,no,yes,no,yes
2580-ATZSQ,dsl,yes,yes,yes,no,no,no
8085-MSNLK,fiber optic,yes,yes,yes,yes,yes,yes
9691-HKOVS,dsl,yes,yes,yes,yes,yes,yes
9881-VCZEP,dsl,no,yes,no,no,no,no
9526-BIHHD,dsl,yes,no,no,no,no,no
8757-TFHHJ,dsl,yes,no,no,no,no,no
4523-WXCEF,fiber optic,no,yes,no,no,yes,yes
5119-KEPFY,fiber optic,no,no,no,no,yes,yes
8364-TRMMK,dsl,no,no,no,no,no,no
0916-KNFAJ,dsl,yes,no,yes,no,no,yes
8319-QBEHW,dsl,no,yes,no,no,yes,no
3063-QFSZL,dsl,no,no,no,no,no,yes
8775-LHDJH,fiber optic,no,yes,no,no,yes,no
9625-QNLUX,fiber optic,yes,yes,yes,no,yes,yes
3097-NQYSN,fiber optic,no,no,no,no,yes,no
4024-CSNBY,fiber optic,yes,yes,yes,yes,no,no
7110-BDTWG,dsl,no,no,yes,yes,no,yes
9605-WGJVW,fiber optic,no,no,no,no,no,no
9114-DPSIA,dsl,yes,yes,yes,yes,no,yes
4700-UBQMV,dsl,yes,no,no,no,yes,yes
3565-UNOCC,fiber optic,no,no,yes,no,yes,yes
4627-MIHJH,fiber optic,yes,no,yes,yes,yes,yes
9795-NREXC,dsl,yes,no,yes,yes,yes,yes
9249-FXSCK,fiber optic,yes,yes,no,yes,yes,yes
5493-SDRDQ,dsl,yes,no,yes,no,no,no
4819-HJPIW,dsl,no,no,no,no,no,no
8654-DHAOW,dsl,no,yes,no,no,no,no
5438-QMDDL,dsl,no,yes,no,no,no,yes
9812-GHVRI,fiber optic,no,no,no,no,no,yes
5553-AOINX,fiber optic,no,yes,yes,no,yes,yes
1228-ZLNBX,fiber optic,no,no,no,no,no,no
4226-KKDON,dsl,no,yes,no,yes,yes,no
3831-YCPUO,fiber optic,yes,yes,yes,yes,yes,yes
7445-WMRBW,dsl,no,yes,yes,yes,yes,no
9924-JPRMC,fiber optic,yes,yes,yes,yes,yes,yes
0080-EMYVY,dsl,no,yes,no,no,no,no
6218-KNUBD,dsl,no,yes,no,no,yes,no
0623-EJQEG,fiber optic,yes,no,no,yes,no,yes
7153-CHRBV,dsl,yes,no,yes,yes,no,no
0871-URUWO,fiber optic,no,no,yes,no,yes,yes
9190-MFJLN,fiber optic,no,no,yes,no,yes,yes
6198-PNNSZ,fiber optic,yes,yes,yes,no,yes,yes
3317-VLGQT,fiber optic,no,no,no,no,no,yes
4132-POCZS,dsl,yes,no,no,no,no,yes
5614-DNZCE,dsl,yes,yes,yes,yes,no,no
1095-JUDTC,fiber optic,no,yes,no,yes,yes,no
3896-RCYYE,dsl,no,no,yes,yes,yes,yes
9638-JIQYA,dsl,no,no,no,no,no,no
3258-SANFR,dsl,no,no,no,no,no,no
3726-TBHQT,fiber optic,yes,yes,yes,yes,yes,yes
0870-VEMYL,dsl,yes,no,no,yes,no,no
4833-QTJNO,fiber optic,yes,yes,no,no,no,no
5385-SUIRI,fiber optic,yes,no,yes,no,yes,yes
3982-XWFZQ,dsl,no,no,no,no,no,no
2322-VCZHZ,fiber optic,yes,yes,no,no,no,yes
5010-IPEAQ,dsl,yes,yes,yes,yes,yes,no
4009-ALQFH,fiber optic,no,yes,yes,no,yes,yes
6383-ZTSIW,fiber optic,yes,yes,no,no,yes,yes
8990-YOZLV,dsl,yes,yes,no,yes,no,no
3069-SSVSN,dsl,no,no,no,no,no,no
5222-IMUKT,fiber optic,no,no,no,no,yes,yes
3627-FCRDW,fiber optic,no,no,no,no,no,no
7562-GSUHK,fiber optic,no,yes,yes,no,no,yes
8901-UPRHR,fiber optic,no,yes,yes,yes,yes,yes
0118-JPNOY,fiber optic,yes,no,no,no,yes,no
0725-CXOTM,dsl,yes,no,yes,yes,yes,yes
4343-EJVQB,fiber optic,yes,no,no,no,no,no
9000-PLFUZ,dsl,no,yes,no,no,yes,yes
3427-GGZZI,fiber optic,no,yes,no,no,no,yes
7779-ORAEL,dsl,yes,no,yes,yes,no,yes
0644-OQMDK,fiber optic,no,no,no,no,no,no
4077-CROMM,fiber optic,no,no,yes,yes,yes,yes
3154-CFSZG,fiber optic,yes,no,yes,no,no,yes
2868-MZAGQ,fiber optic,no,no,no,no,no,yes
4847-QNOKA,dsl,no,no,no,no,no,no
1658-XUHBX,fiber optic,no,no,yes,no,no,yes
6379-RXJRQ,fiber optic,no,no,no,no,no,no
2378-HTWFW,fiber optic,yes,no,no,no,no,yes
8650-RHRKE,dsl,no,no,yes,no,no,no
4377-VDHYI,fiber optic,yes,yes,no,no,no,yes
0475-RIJEP,fiber optic,no,yes,no,no,no,no
1260-TTRXI,dsl,no,no,no,no,no,yes
6328-ZPBGN,fiber optic,no,no,no,no,yes,yes
0201-MIBOL,fiber optic,yes,no,no,no,yes,yes
4937-QPZPO,fiber optic,no,no,yes,no,yes,yes
2925-VDZHY,dsl,yes,yes,yes,yes,yes,yes
6981-TDRFT,dsl,no,no,yes,yes,yes,yes
3413-CSSTH,dsl,no,no,yes,no,no,no
8033-VCZGH,fiber optic,yes,no,yes,no,yes,yes
4789-KWMXN,fiber optic,yes,no,yes,yes,yes,yes
4718-WXBGI,dsl,yes,yes,yes,yes,yes,yes
2867-UIMSS,fiber optic,no,no,no,no,no,yes
8495-PRWFH,dsl,no,no,yes,no,no,no
0439-IFYUN,fiber optic,no,yes,no,no,no,no
5716-LIBJC,fiber optic,no,yes,yes,no,yes,yes
2868-LLSKM,fiber optic,no,yes,no,yes,no,no
8111-RKSPX,fiber optic,no,no,no,no,no,no
2988-QRAJY,fiber optic,yes,yes,yes,no,yes,yes
1585-MQSSU,dsl,no,no,no,yes,no,no
2856-NNASM,fiber optic,no,no,no,no,yes,yes
6458-CYIDZ,fiber optic,yes,yes,no,no,no,no
8559-CIZFV,dsl,yes,yes,no,yes,yes,no
1090-PYKCI,fiber optic,yes,yes,yes,yes,yes,no
3058-WQDRE,dsl,no,no,no,no,no,no
7547-EKNFS,fiber optic,no,yes,yes,no,yes,no
2279-AXJJK,fiber optic,no,yes,no,yes,no,yes
6769-DYBQN,fiber optic,yes,no,no,no,no,yes
0909-SELIE,dsl,yes,yes,yes,yes,no,yes
3417-TSCIC,dsl,no,no,no,no,no,no
1042-HFUCW,dsl,no,yes,no,yes,no,no
4439-JMPMT,fiber optic,no,no,no,yes,yes,no
6537-OTKMY,dsl,no,no,yes,no,yes,yes
2446-BEGGB,fiber optic,no,yes,no,no,yes,yes
7162-WPHPM,dsl,yes,yes,yes,yes,no,no
1599-MMYRQ,fiber optic,yes,yes,no,no,no,no
8821-KVZKQ,dsl,no,yes,yes,yes,yes,yes
1496-GGSUK,dsl,no,no,no,no,no,no
6434-TTGJP,dsl,yes,yes,yes,yes,no,yes
0130-SXOUN,fiber optic,no,yes,no,no,no,yes
2575-GFSOE,fiber optic,no,no,no,no,no,no
2330-PQGDQ,fiber optic,no,yes,no,yes,no,no
1452-UZOSF,fiber optic,yes,yes,yes,yes,yes,no
2842-JTCCU,dsl,no,no,no,no,no,no
8597-CTXVJ,dsl,yes,yes,no,yes,no,no
6631-HMANX,dsl,no,yes,yes,yes,yes,yes
3296-SILRA,fiber optic,no,yes,no,no,no,no
9681-OXGVC,fiber optic,no,no,yes,no,yes,yes
5180-UCIIQ,dsl,yes,no,no,no,no,yes
1932-UEDCX,fiber optic,no,yes,no,no,yes,yes
7153-OANIO,fiber optic,no,no,no,no,no,no
5188-HGMLP,fiber optic,no,no,no,no,no,no
0665-XHDJU,fiber optic,no,yes,no,no,yes,yes
6521-YYTYI,fiber optic,no,no,no,no,yes,yes
8878-HMWBV,dsl,no,no,yes,no,no,no
8265-HKSOW,fiber optic,yes,yes,yes,yes,no,yes
3544-FBCAS,dsl,yes,yes,yes,no,yes,yes
5331-RGMTT,fiber optic,no,no,yes,no,yes,yes
4759-PXTAN,dsl,no,yes,no,yes,yes,yes
7054-DMVAS,dsl,yes,yes,no,no,yes,no
3428-MMGUB,fiber optic,no,no,yes,no,yes,no
6549-BTYPG,dsl,no,yes,yes,yes,yes,yes
7823-JSOAG,fiber optic,no,no,no,no,no,no
3705-RHRFR,fiber optic,yes,no,no,no,yes,yes
9074-KGVOX,dsl,yes,no,no,no,yes,no
6128-DAFVY,dsl,no,no,no,no,yes,yes
9933-QRGTX,fiber optic,yes,no,no,yes,yes,yes
4476-OSWTN,fiber optic,yes,no,yes,yes,yes,yes
3751-KTZEL,dsl,no,no,no,no,no,yes
1977-STDKI,fiber optic,no,yes,no,no,no,no
2661-GKBTK,dsl,no,yes,no,yes,yes,yes
0458-HEUZG,dsl,no,no,yes,yes,no,no
0824-VWDPO,fiber optic,yes,yes,no,no,no,yes
8409-WQJUX,dsl,no,no,yes,yes,yes,yes
2578-JQPHZ,fiber optic,no,no,yes,yes,yes,yes
3278-FSIXX,dsl,no,no,no,no,no,no
5813-UECBU,fiber optic,no,yes,yes,no,no,no
0328-GRPMV,fiber optic,no,no,no,no,no,no
2946-KIQSP,dsl,no,no,yes,yes,no,no
6726-WEXXK,fiber optic,yes,no,yes,no,no,no
4636-OLWOE,dsl,no,yes,yes,yes,no,no
4342-HENTK,fiber optic,no,no,no,no,no,no
4685-ERGHK,fiber optic,no,no,no,no,yes,no
0885-HMGPY,dsl,yes,yes,yes,yes,no,no
7208-PSIHR,fiber optic,no,no,yes,yes,yes,yes
4012-ZTHBR,dsl,no,no,no,no,no,no
0489-WMEMG,dsl,no,no,no,yes,no,no
6956-SMUCM,fiber optic,yes,no,yes,no,yes,yes
2985-FMWYF,fiber optic,no,no,no,no,yes,yes
2812-ENYMO,dsl,yes,no,no,yes,yes,yes
3223-WZWJM,fiber optic,no,no,no,no,no,yes
3422-GALYP,fiber optic,no,yes,no,no,no,no
9053-JZFKV,fiber optic,yes,yes,yes,yes,yes,yes
2530-ENDWQ,fiber optic,no,no,no,no,yes,yes
2890-WFBHU,dsl,yes,yes,yes,yes,no,yes
0327-WFZSY,fiber optic,no,no,yes,no,yes,yes
4023-RTIQM,dsl,yes,yes,yes,no,no,yes
0864-FVJNJ,fiber optic,yes,yes,yes,yes,yes,yes
7356-IWLFW,fiber optic,no,yes,no,no,no,no
9541-PWTWO,dsl,no,no,yes,yes,yes,yes
7872-RDDLZ,dsl,no,yes,no,no,no,no
9250-WYPLL,fiber optic,no,no,no,no,no,no
6308-CQRBU,fiber optic,no,yes,yes,yes,yes,yes
2754-XBHTB,fiber optic,no,no,no,no,yes,no
1597-LHYNC,fiber optic,yes,yes,no,no,no,yes
0186-CAERR,fiber optic,yes,yes,yes,yes,yes,yes
5442-BHQNG,fiber optic,no,no,no,no,no,no
5872-OEQNH,dsl,yes,no,yes,no,no,yes
3162-KKZXO,fiber optic,no,no,yes,no,yes,yes
7055-VKGDA,fiber optic,yes,yes,no,yes,yes,yes
0754-UKWQP,fiber optic,no,no,yes,no,yes,yes
8873-GLDMH,fiber optic,no,no,no,no,no,no
5696-JVVQY,dsl,yes,yes,yes,no,no,yes
7493-TPUWZ,fiber optic,no,yes,no,no,no,no
8904-OPDCK,dsl,no,no,no,no,no,no
8845-LWKGE,dsl,no,no,yes,yes,yes,no
8752-STIVR,fiber optic,no,no,no,no,yes,no
0691-NIKRI,fiber optic,no,no,yes,yes,yes,yes
5022-JNQEQ,fiber optic,no,no,no,yes,no,no
4558-FANTW,fiber optic,yes,no,no,yes,yes,no
3249-VHRIP,dsl,no,yes,yes,no,no,yes
3736-BLEPA,fiber optic,no,yes,no,yes,yes,no
4701-LKOZD,dsl,yes,yes,yes,yes,yes,yes
6603-QWSPR,fiber optic,no,yes,yes,yes,yes,yes
9921-QFQUL,fiber optic,no,no,yes,no,no,yes
1929-ZCBHE,dsl,yes,no,yes,yes,no,no
4378-MYPGO,fiber optic,yes,yes,yes,no,yes,yes
8651-ENBZX,fiber optic,no,no,yes,yes,yes,yes
4129-LYCOI,fiber optic,no,yes,no,yes,yes,yes
7798-JVXYM,dsl,no,no,no,yes,yes,yes
8647-SDTWQ,fiber optic,no,no,no,no,no,no
2696-ECXKC,fiber optic,yes,no,no,no,yes,yes
7623-TRNQN,dsl,no,no,no,yes,no,no
3323-CPBWR,fiber optic,no,no,yes,yes,yes,no
9330-IJWIO,fiber optic,yes,no,no,no,yes,yes
3384-CTMSF,fiber optic,no,yes,yes,no,yes,yes
9286-DOJGF,fiber optic,no,no,no,no,no,no
6048-QBXKL,dsl,no,yes,no,no,no,no
9661-MHUMO,dsl,no,no,no,yes,no,no
7718-RXDGG,fiber optic,no,no,no,no,no,no
1025-FALIX,fiber optic,no,no,no,no,no,no
1842-EZJMK,fiber optic,no,yes,no,yes,yes,yes
2347-WKKAE,fiber optic,yes,no,yes,no,no,yes
8735-DCXNF,dsl,yes,no,no,yes,no,no
3214-IYUUQ,fiber optic,yes,yes,no,yes,no,yes
1936-UAFEH,fiber optic,yes,yes,no,yes,yes,yes
3587-PMCOY,fiber optic,yes,no,yes,no,yes,yes
8079-XRJRS,fiber optic,yes,yes,yes,no,no,no
1027-LKKQQ,dsl,yes,no,yes,yes,yes,yes
7148-XZPHA,fiber optic,no,yes,no,yes,no,no
5309-TAIKL,dsl,no,no,yes,yes,no,yes
6856-RAURS,fiber optic,no,no,no,no,no,no
8778-LMWTJ,fiber optic,yes,no,no,no,no,no
8884-ADFVN,fiber optic,no,no,yes,no,yes,yes
2845-KDHVX,dsl,no,yes,yes,yes,no,yes
0848-SOMKO,dsl,yes,no,yes,yes,no,yes
2720-WGKHP,fiber optic,no,no,no,no,yes,yes
6734-FQAJX,fiber optic,yes,yes,no,yes,yes,yes
2869-ADAWR,fiber optic,no,yes,no,no,yes,no
0943-ZQPXH,fiber optic,no,no,yes,no,yes,yes
9894-EZEWG,fiber optic,no,yes,no,no,no,no
7851-FLGGQ,dsl,no,yes,no,yes,no,yes
0637-UBJRP,fiber optic,yes,no,no,no,no,yes
0940-OUQEC,fiber optic,no,yes,no,no,no,no
2378-VTKDH,fiber optic,no,yes,yes,no,yes,yes
8608-OZTLB,dsl,yes,yes,yes,yes,yes,no
2335-GSODA,dsl,yes,no,yes,yes,no,no
0702-PGIBZ,fiber optic,no,yes,no,no,yes,yes
6656-GULJQ,dsl,yes,no,yes,yes,yes,yes
9853-JFZDU,dsl,no,yes,no,yes,no,no
6994-FGRHH,fiber optic,no,yes,yes,yes,yes,yes
4000-VGMQP,dsl,no,yes,yes,no,yes,yes
3999-WRNGR,dsl,no,yes,no,no,yes,yes
3466-RITXD,fiber optic,yes,yes,no,no,yes,no
2680-XKKNJ,dsl,yes,yes,no,yes,no,no
3058-HJCUY,fiber optic,no,no,yes,yes,yes,yes
2974-GGUXS,fiber optic,no,yes,no,no,yes,no
7994-XIRTR,dsl,no,no,yes,yes,no,yes
3259-FDWOY,fiber optic,no,yes,yes,no,yes,yes
2101-RANCD,fiber optic,no,no,no,no,no,no
7921-BEPCI,dsl,yes,yes,no,no,no,no
0807-ZABDG,dsl,yes,no,no,yes,no,no
8510-TMWYB,dsl,no,yes,yes,no,no,no
3258-ZKPAI,fiber optic,yes,yes,yes,yes,yes,yes
1428-IEDPR,fiber optic,yes,no,yes,yes,yes,yes
5298-GSTLM,fiber optic,yes,no,no,no,yes,yes
4450-YOOHP,dsl,no,no,yes,no,yes,yes
6728-CZFEI,dsl,no,no,no,no,yes,no
5748-RNCJT,fiber optic,no,no,yes,yes,yes,yes
6121-TNHBO,dsl,yes,yes,yes,yes,yes,no
5119-NZPTV,fiber optic,no,no,no,no,no,no
6519-ZHPXP,fiber optic,yes,yes,yes,yes,yes,yes
7739-LAXOG,fiber optic,no,no,yes,no,no,yes
8224-UAXBZ,dsl,yes,yes,no,no,yes,no
9610-WCESF,dsl,yes,no,no,yes,yes,no
9776-CLUJA,fiber optic,yes,no,no,no,no,no
2486-WYVVE,dsl,no,no,yes,yes,yes,yes
3865-ZYKAD,fiber optic,yes,yes,no,no,no,no
1422-DGUBX,fiber optic,no,no,no,yes,no,no
2999-AANRQ,dsl,yes,yes,no,yes,yes,no
8668-KNZTI,dsl,yes,no,yes,no,no,no
6034-ZRYCV,dsl,no,yes,yes,no,yes,yes
9746-YKGXB,dsl,yes,no,yes,no,no,yes
3926-YZVVX,dsl,no,no,no,yes,no,no
2079-FBMZK,fiber optic,no,no,no,no,no,no
6332-FBZRI,dsl,yes,yes,yes,yes,no,no
8221-EQDGL,dsl,yes,yes,yes,no,no,no
6608-QQLVK,dsl,no,no,yes,no,no,no
0298-XACET,dsl,no,yes,yes,yes,yes,no
7560-QJAVJ,dsl,yes,no,yes,yes,yes,yes
3551-HUAZH,fiber optic,no,no,no,no,no,no
9137-UIYPG,fiber optic,yes,no,yes,yes,yes,yes
2809-ZMYOQ,fiber optic,no,no,yes,no,yes,yes
5084-OOVCJ,dsl,yes,no,no,yes,no,no
0254-WWRKD,dsl,no,yes,no,no,no,no
6302-JGYRJ,dsl,no,yes,no,yes,yes,yes
5339-PXDVH,fiber optic,yes,no,no,no,yes,no
2205-LPVGL,fiber optic,yes,yes,no,yes,no,no
8782-NUUOL,dsl,yes,no,yes,yes,yes,yes
3685-YLCMQ,fiber optic,no,no,yes,yes,yes,yes
4868-AADLV,fiber optic,yes,yes,yes,yes,yes,yes
9529-OFXHY,fiber optic,yes,no,no,no,yes,no
8634-MPHTR,fiber optic,no,no,yes,no,yes,yes
2669-QVCRG,fiber optic,yes,no,no,no,no,no
2478-EEWWM,dsl,no,no,no,no,yes,yes
9174-IHETN,fiber optic,no,no,no,no,no,no
2233-TXSIU,dsl,yes,no,yes,no,yes,no
9644-UMGQA,dsl,yes,no,no,no,no,no
3256-EZDBI,dsl,no,yes,no,no,no,no
8761-NSOBC,fiber optic,no,yes,no,yes,yes,yes
0419-YAAPX,fiber optic,no,yes,no,no,yes,no
8413-VONUO,fiber optic,no,yes,no,no,yes,yes
0872-CASZJ,dsl,yes,no,no,yes,no,yes
4726-DLWQN,dsl,yes,yes,no,no,yes,no
3094-JOJAI,fiber optic,no,no,no,no,no,no
9494-MRNYX,fiber optic,no,no,no,no,no,no
2599-CZABP,dsl,no,no,no,no,no,no
4544-RXFMG,dsl,no,no,no,no,no,no
1150-FTQGN,fiber optic,yes,yes,no,no,yes,no
9223-UCPVT,fiber optic,no,no,yes,no,yes,yes
5448-VWNAM,dsl,yes,yes,no,yes,yes,no
1177-XZBJL,dsl,yes,yes,no,yes,no,no
3518-FSTWG,fiber optic,yes,yes,yes,no,yes,yes
9330-VOFSZ,fiber optic,no,yes,yes,yes,yes,yes
4351-QLCSU,dsl,no,no,no,no,yes,no
0939-EREMR,dsl,no,no,yes,yes,no,no
9389-ACWBI,fiber optic,no,no,no,no,no,no
5419-JPRRN,fiber optic,no,no,yes,no,yes,yes
3644-QXEHN,fiber optic,no,no,yes,no,yes,yes
2911-IJORQ,dsl,yes,yes,yes,yes,yes,yes
5921-NGYRH,fiber optic,yes,no,no,no,no,no
2100-BDNSN,dsl,no,no,yes,yes,yes,no
5998-DZLYR,fiber optic,no,yes,no,yes,no,yes
0488-GSLFR,fiber optic,no,no,no,no,no,no
9728-FTTVZ,fiber optic,no,no,no,no,no,no
6576-FBXOJ,dsl,no,no,yes,yes,yes,yes
4310-KEDTB,dsl,no,no,yes,no,no,no
7254-IQWOZ,fiber optic,no,no,no,no,no,no
2474-BRUCM,fiber optic,yes,no,no,no,yes,yes
